what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294061335348
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294061358342
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061359824
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061361228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1294061361244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061362632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061395798
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061401086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061419307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061449789
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294061457184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061458057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061469071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061471302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061473018
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061473065
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061473111
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294061473111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061491083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061496605
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061533905
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061561969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294061574480
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061575775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061580112
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1294061580159
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061581407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061603267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061607354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061656510
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061658101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061683326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061700343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061701637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061742385
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061742478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061750403
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061763055
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1294061763102
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1294061763133
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294061763148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294061772586
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061778358
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061783397
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061788171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294061791213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061792695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061803006
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061803116
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061806922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294061811508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061813146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061814410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061815518
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294061824862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061825736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061833161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061846952
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061862240
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061862364
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061878277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294061883612
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061884891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061886014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1294061886030
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294061887980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061900085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061904625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061913095
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061913142
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061913189
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294061913189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061915529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1294061915545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061918765
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1294061921417
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294061923304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294061951415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062006392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062010994
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062023459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294062026532
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062028560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062033926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062036001
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062045892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062046594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062111843
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062115462
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062124245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062125353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062147083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062149143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062163760
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062163838
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062163885
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062163885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062186146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062187581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062198938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062205428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062206457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062222993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062224257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062227486
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062227533
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062227595
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062227595
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062246003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062246908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062264879
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062268514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294062276376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062278904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062284941
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062285003
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062285050
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062285050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062289340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062291540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062292959
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062297780
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062297826
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062297889
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062297889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062301773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062303224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062304238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062311601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062323301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062324222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062330041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062331835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062345188
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062345251
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062345313
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062345313
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294062351210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062354813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062355968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062362645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062367621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062368885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062376997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062378947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062390771
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062390834
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062390881
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062390881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062404593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062405669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062423126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062426090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062434514
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062434576
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062434608
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062434608
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062437416
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062439334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062440582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062445340
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062445372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062450629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062454934
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062454997
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062455028
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062455028
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062457181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062458819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062460067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062477398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062478288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062485401
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062485448
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062485510
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062485510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062487445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062489083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062498677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062505338
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062505385
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062505432
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062505432
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294062508208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062509503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062510548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062531390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062532544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062538145
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062538207
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294062538254
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294062538254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294062560921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062561826
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062569985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294062570889
