what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294319692803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294319717435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320204715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320220144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320302706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294320375729
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294320377742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294320418115
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294320418489
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294320419737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294320430891
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294320435103
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294320437162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320438036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320550165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320599258
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320940304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294320976059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321082677
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321095375
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294321101272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321121053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321198757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321200878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321205387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321217976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321272459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321284597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321298980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294321309791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294321317778
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294321319197
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294321321319
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294321323753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321327949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321454921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321458774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321466559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294321467776
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294321471021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294321474141
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294321475264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294321480739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321484140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321561566
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294321590426
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321594280
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321595200
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321595996
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321596729
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321597072
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321597665
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321597977
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321600722
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321601518
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294321603359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294321605215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294321611112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321612734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321613982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321615184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321974418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321979083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321984839
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294321984901
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294321984917
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294321984917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294321994012
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294321995400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322076055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294322108175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322109205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322360803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294322367199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322368244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322469615
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294322518973
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294322531625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294322545774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322546726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322754158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322761147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322763721
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294322763767
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294322763783
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294322763783
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294322788306
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294322798181
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294322799772
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294322805809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294322815029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322816074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322919750
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294322931950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294322959390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323060635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323064473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323078092
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323078154
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323078185
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294323078185
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323173002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294323175639
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323176793
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294323178571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294323193672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323194842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323211534
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294323217993
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294323221144
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323222127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323306088
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323311891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323328396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323336695
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323336773
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294323336804
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1294323336804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323338286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1294323338302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294323373714
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324428385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324428447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294324440428
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294324442487
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294324445280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461816
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461847
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461909
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461941
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324461987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324462159
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324462299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324462455
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324462611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324462767
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294324465154
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1294324466823
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294324468009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294324473906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294324478165
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294324479553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294324487961
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294324500441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294324501627
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1294324507820
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294324511127
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1294324512485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294324521034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324522188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324614907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294324672034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324672939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324826569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324844992
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324952299
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294324958960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325021383
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294325049401
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294325051008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294325053114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1294325056281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294325063737
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294325066124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294325143048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325143875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325439078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325442011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325454756
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294325454834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294325474287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325475348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325822195
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1294325825627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325889602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325892052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325903596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325922518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294325927807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294326204205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294326210102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294327415850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294327419984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294327426162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294327430218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294333526457
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294333527393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294333528812
